first_home_book, 0
153.502, 159.521, 157.194, 157.487, 157.15, 157.48, 155.399, 154.353, 156.058, 155.541, 157.968, 155.258, 156.598, 159.06, 157.816, 
366.816, 400.868, 366.014, 377.213, 365.79, 401.03, 373.577, 369.448, 363.746, 373.111, 369.861, 401.026, 400.748, 400.199, 374.788, 
435.432, 437.398, 433.002, 434.948, 434.806, 433.878, 433.372, 436.515, 437.07, 433.304, 433.135, 434.185, 435.267, 436.391, 434.83, 
257.913, 261.354, 259.295, 265.3, 260.423, 258.809, 255.572, 262.669, 264.178, 256.844, 259.401, 257.029, 259.962, 254.441, 262.629, 
233.253, 239.067, 237.718, 236.364, 236.795, 236.643, 235.896, 232.717, 236.284, 235.196, 237.899, 234.774, 237.198, 239.762, 236.791, 
361.684, 366.332, 355.279, 360.96, 358.946, 359.541, 358.451, 363.911, 364.405, 358.639, 354.373, 359.003, 361.988, 368.265, 362.101, 
454.544, 452.821, 437.085, 454.287, 454.783, 454.717, 454.455, 465.659, 447.92, 454.774, 453.987, 454.369, 453.427, 455.154, 502.974, 
392.173, 390.983, 381.173, 385.395, 389.471, 383.312, 411.058, 381.753, 393.432, 386.378, 382.6, 408.88, 386.509, 397.969, 391.304, 
265.756, 265.701, 266.117, 266.449, 264.138, 263.615, 264.858, 264.577, 265.077, 265.009, 264.779, 264.892, 264.237, 264.602, 265.417, 
366.797, 371.79, 360.666, 364.021, 361.825, 365.2, 368.855, 365.508, 366.008, 363.85, 365.955, 362.897, 369.478, 365.861, 366.115, 
401.307, 450.076, 398.516, 408.866, 398.318, 448.54, 410.489, 398.24, 404.734, 410.82, 393.291, 450.879, 475.838, 477.607, 410.574, 
184.242, 183.057, 183.358, 182.063, 183.72, 180.38, 182.893, 185.613, 186.722, 182.258, 182.546, 182.877, 181.403, 181.742, 184.941, 
401.325, 401.543, 401.156, 400.798, 401.389, 400.636, 401.739, 401.83, 401.047, 400.679, 401.09, 400.488, 400.215, 401.947, 401.379, 
359.864, 355.229, 379.643, 357.241, 354.627, 357.465, 358.371, 359.285, 352.393, 356.298, 362.04, 383.678, 356.107, 358.2, 358.106, 
411.336, 481.098, 406.225, 412.2, 408.492, 440.89, 402.383, 375.366, 411.531, 417.096, 405.322, 449.161, 446.775, 448.83, 415.33, 
388.374, 479.353, 431.128, 431.29, 421.338, 377.537, 375.472, 396.89, 370.123, 436.448, 389.779, 380.907, 394.728, 392.228, 434.699, 
316.61, 315.883, 321.932, 313.654, 312.354, 314.329, 321.633, 309.002, 313.283, 318.03, 330.643, 315.788, 314.55, 302.797, 314.973, 
395.867, 392.282, 396.021, 396.641, 391.834, 393.782, 390.496, 396.539, 393.013, 395.277, 359.779, 395.375, 394.085, 390.843, 391.544, 
236.256, 236.595, 260.791, 234.525, 238.195, 236.715, 233.172, 230.25, 233.476, 236.489, 236.398, 231.761, 231.035, 236.068, 234.523, 
101.975, 111.306, 197.813, 103.769, 114.232, 109.124, 98.6661, 93.247, 107.889, 107.986, 104.814, 96.2133, 97.811, 108.738, 103.745, 
418.65, 417.088, 419.818, 417.848, 420.408, 416.411, 431.286, 421.338, 416.011, 418.324, 417.959, 415.006, 417.606, 419.147, 417.222, 
404.11, 403.724, 327.811, 325.685, 322.845, 328.608, 332.865, 318.278, 403.684, 399.585, 320.217, 317.074, 403.612, 322.839, 317.987, 
385.887, 387.959, 387.937, 387.186, 374.665, 387.482, 373.043, 385.541, 390.524, 385.911, 386.894, 388.844, 389.103, 376.396, 375.735, 
68.2862, 76.7268, 76.0658, 68.1102, 152.758, 69.3037, 66.9328, 180.4, 67.6979, 182.743, 73.9324, 77.5951, 67.6683, 70.9366, 66.5432, 
280.938, 281.789, 276.613, 237.392, 268.663, 278.546, 277.926, 282.388, 281.397, 282.696, 281.791, 279.408, 280.004, 247.611, 274.68, 
287.366, 283.632, 284.494, 285.265, 276.774, 284.788, 291.611, 280.975, 290.463, 290.709, 292.424, 288.241, 286.491, 278.124, 286.121, 
125.399, 98.0153, 95.0316, 99.363, 98.0408, 91.033, 97.6627, 101.676, 123.167, 123.053, 131.548, 93.4452, 92.9893, 94.2178, 91.433, 
55.9643, 92.228, 57.7581, 271.439, 95.9375, 270.692, 270.205, 96.2497, 269.514, 271.516, 269.737, 95.9114, 271.529, 57.0701, 93.7337, 
85.4693, 89.5433, 86.0233, 94.8841, 83.3007, 94.5357, 86.3713, 80.1998, 79.5424, 94.3504, 89.2356, 89.4204, 92.2659, 89.7775, 81.7007, 
244.784, 240.481, 240.99, 246.919, 240.967, 242.301, 238.569, 247.099, 241.545, 241.375, 240.269, 245.691, 237.626, 244.982, 237.146, 
241.942, 243.569, 242.149, 244.818, 241.33, 246.522, 279.059, 243.014, 240.129, 245.554, 242.07, 274.9, 278.496, 248.469, 238.384, 
389.968, 389.446, 389.203, 394.435, 389.863, 377.549, 388.113, 392.696, 391.558, 390.669, 387.313, 378.153, 388.184, 393.042, 386.035, 
214.397, 214.881, 193.15, 197.654, 206.034, 197.368, 292.154, 191.152, 216.82, 202.86, 196.578, 289.721, 187.048, 231.069, 213.956, 
323.11, 328.36, 325.038, 321.36, 320.486, 323.768, 321.991, 323.966, 323.2, 323.472, 322.766, 323.739, 323.215, 325.603, 324.37, 
41.5331, 54.8817, 41.2432, 45.4973, 43.0465, 42.1782, 41.7133, 43.6119, 43.6234, 43.1741, 46.7226, 49.679, 44.1022, 58.1378, 44.6766, 
47.0532, 63.6632, 45.6289, 51.4684, 48.7442, 48.6415, 48.6313, 51.7977, 50.892, 48.1768, 53.6843, 57.0175, 49.4975, 68.4178, 50.9215, 
111.342, 122.376, 103.668, 107.187, 111.409, 94.1754, 109.645, 95.8697, 109.165, 115.832, 90.598, 112.299, 89.1123, 110.635, 97.8826, 
371.755, 372.3, 371.185, 371.032, 371.171, 370.544, 371.853, 371.17, 370.772, 369.832, 372.879, 371.839, 370.344, 371.097, 370.201, 
389.23, 390.15, 389.856, 390.142, 389.542, 389.619, 390.861, 390.562, 389.882, 390.015, 390.423, 388.973, 390.45, 389.728, 389.749, 
366.517, 365.759, 310.503, 312.383, 309.365, 359.583, 337.225, 360.913, 334.446, 328.521, 334.712, 310.193, 372.345, 329.076, 311.474, 
444.946, 448.037, 442.947, 445.099, 439.046, 442.092, 440.927, 447.509, 437.913, 444.197, 443.865, 442.049, 438.707, 442.673, 447.048, 
473.679, 475.418, 474.795, 474.328, 476.127, 475.575, 492.52, 474.899, 475.048, 475.496, 473.872, 490.173, 473.373, 476.169, 474.526, 
414.899, 414.326, 415.778, 375.133, 409.374, 415.862, 421.315, 414.806, 415.088, 414.623, 415.379, 413.53, 412.757, 414.943, 409.381, 
373.465, 375.991, 370.119, 373.654, 372.618, 372.76, 372.565, 373.884, 373.743, 372.659, 373.955, 376.227, 372.897, 379.841, 372.313, 
371.769, 374.428, 372.54, 371.148, 379.654, 368.911, 367.532, 374.996, 370.907, 369.119, 367.131, 369.789, 370.27, 382.709, 372.459, 
365.062, 367.293, 358.497, 364.937, 362.493, 363.952, 361.685, 367.731, 367.244, 362.197, 357.82, 362.687, 365.522, 370.154, 364.733, 
450.422, 424.674, 447.072, 454.01, 445.127, 424.071, 452.179, 420.63, 445.243, 418.393, 453.375, 424.57, 453.714, 456.642, 455.096, 
200.425, 198.884, 199.402, 196.886, 201.027, 195.33, 199.457, 202.571, 203.823, 198.068, 200.235, 199.567, 197.778, 197.765, 202.598, 
417.676, 442.659, 410.467, 421.783, 410.074, 441.176, 422.326, 411.792, 419.268, 425.273, 408.524, 441.211, 440.61, 443.543, 427.709, 
457.737, 457.681, 436.716, 433.467, 440.851, 456.721, 454.164, 437.823, 456.853, 457.947, 457.525, 432.545, 456.476, 456.514, 437.076, 
411.434, 480.381, 409.319, 412.48, 400.94, 437.183, 401.745, 377.432, 411.797, 416.663, 408.746, 438.576, 432.889, 438.54, 415.052, 
394.947, 484.897, 433.857, 435.491, 419.525, 384.329, 381.62, 401.14, 376.457, 441.23, 395.582, 387.555, 400.823, 398.279, 439.434, 
359.464, 352.556, 348.339, 348.738, 354.304, 348.408, 350.373, 349.535, 362.992, 367.338, 370.689, 352.257, 370.682, 346.719, 349.04, 
425.225, 425.611, 423.562, 421.476, 407.557, 429.106, 469.913, 399.671, 420.24, 422.085, 412.665, 421.375, 408.154, 425.871, 426.904, 
455.327, 462.321, 454.881, 405.413, 410.279, 400.072, 468.343, 419.606, 375.918, 459.019, 385.898, 392.25, 393.531, 390.862, 405.482, 
435.735, 437.208, 436.133, 438.081, 430.467, 433.964, 436.927, 416.308, 433.853, 437.473, 436.342, 441.134, 436.804, 436.221, 438.616, 
444.614, 445.272, 445.222, 444.891, 441.708, 438.096, 447.07, 436.661, 445.203, 443.573, 435.986, 446.064, 424.574, 430.133, 441.551, 
427.082, 427.476, 427.783, 427.608, 427.881, 427.04, 426.98, 427.188, 427.894, 428.002, 423.553, 427.437, 426.761, 425.259, 426.7, 
366.61, 375.173, 363.183, 419.28, 373.372, 375.442, 371.478, 374.373, 362.03, 361.343, 366.711, 377.053, 421.159, 376.376, 374.516, 
438.689, 467.323, 475.181, 474.331, 439.576, 439.751, 477.654, 469.051, 438.419, 471.532, 464.834, 440.887, 439.686, 417.669, 473.546, 
461.704, 463.45, 461.11, 440.732, 444.788, 434.232, 470.911, 451.287, 448.469, 457.569, 444.403, 458.794, 439.845, 443.328, 440.285, 
446.511, 444.123, 436.602, 440.872, 442.507, 440.277, 451.969, 446.393, 450.144, 449.811, 451.748, 442.991, 434.128, 433.802, 436.008, 
439.969, 438.224, 426.72, 434.478, 434.132, 431.716, 441.187, 437.559, 440.478, 440.411, 440.955, 433.283, 425.403, 425.898, 430.023, 
437.816, 436.58, 436.792, 437.138, 437.905, 437.834, 437.465, 437.772, 437.343, 437.167, 437.38, 437.032, 437.68, 437.857, 437.628, 
439.898, 439.28, 439.106, 440.375, 438.874, 434.523, 439.608, 440.069, 440.546, 439.38, 439.402, 434.607, 439.693, 439.79, 469.284, 
436.6, 433.207, 432.062, 434.355, 432.853, 432.686, 464.869, 435.454, 434.253, 432.196, 433.52, 447.839, 429.014, 433.529, 433.978, 
437.041, 441.793, 436.332, 445.983, 435.08, 437.994, 435.847, 436.749, 430.486, 440.092, 438.123, 437.733, 439.463, 435.372, 441.778, 
371.927, 371.353, 372.145, 372.114, 397.54, 372.103, 371.469, 371.88, 371.941, 372.798, 371.7, 371.785, 372.673, 372.224, 372.372, 
337.902, 338.019, 338.804, 338.9, 395.872, 338.466, 337.996, 338.412, 338.473, 339.632, 337.436, 337.947, 339.239, 338.531, 339.038, 
211.09, 208.041, 208.998, 213.698, 208.535, 209.809, 205.565, 213.738, 209.265, 209.37, 207.458, 212.504, 205.3, 212, 204.465, 
314.789, 314.438, 313.908, 319.828, 314.337, 315.092, 311.742, 317.914, 315.644, 315.742, 311.448, 317.47, 312.368, 318.218, 310.129, 
403.366, 402.804, 392.289, 394.03, 362.774, 398.833, 452.731, 358.939, 392.344, 402.219, 396.989, 409.767, 364.74, 393.683, 390.068, 
432.412, 435.956, 426.668, 432.667, 359.416, 427.813, 474.165, 367.693, 432.216, 431.577, 425.044, 449.117, 371.552, 431.028, 430.314, 
428.948, 425.557, 437.151, 440.195, 381.134, 432.745, 469.066, 374.09, 423.634, 434.665, 440.034, 429.072, 395.425, 434.451, 439.785, 
448.543, 445.715, 452.332, 433.743, 358.095, 436.368, 455.604, 364.905, 418.126, 448.36, 436.642, 436.508, 352.361, 436.809, 426.319, 
440.814, 464.015, 435.402, 453.675, 438.038, 461.835, 447.129, 432.849, 442.455, 449.516, 439.641, 461.591, 459.385, 461.101, 444.613, 
484.338, 494.692, 480.462, 495.496, 481.298, 507.425, 481.73, 493.253, 477.892, 483.723, 478.375, 481.522, 494.794, 486.338, 485.067, 
328.936, 424.097, 324.923, 325.759, 324.288, 413.359, 336.688, 323.303, 332.68, 332.053, 326.288, 423.226, 420.591, 422.161, 339.525, 
404.324, 404.155, 405.554, 405.047, 405.781, 403.895, 402.357, 405.407, 404.801, 404.768, 404.993, 406.15, 404.914, 404.827, 404.174, 
458.402, 457.632, 457.683, 458.381, 486.048, 458.822, 458.924, 457.127, 457.53, 457.071, 458.897, 457.62, 479.209, 459.141, 479.641, 
312.648, 309.632, 245.703, 243.645, 250.006, 299.526, 308.48, 302.017, 314.384, 303.287, 300.867, 243.811, 315.675, 298.464, 245.589, 
275.913, 276.622, 269.574, 276.729, 271.181, 275.047, 274.343, 277.143, 278.266, 274.571, 269.561, 274.944, 277.157, 278.952, 274.109, 
368.384, 334.767, 368.369, 463.461, 386.359, 333.258, 384.767, 331.396, 366.633, 330.021, 375.887, 334.904, 510.271, 384.795, 383.966, 
373.516, 368.141, 355.253, 370.425, 367.323, 370.207, 373.154, 375.023, 351.747, 367.807, 373.787, 373.963, 369.586, 367.898, 371.163, 
333.712, 453.954, 454.714, 450.531, 452.981, 352.525, 334.671, 328.157, 342.942, 454.075, 356.598, 329.912, 328.795, 335.09, 451.627, 
407.784, 434.972, 416.972, 420.756, 414.319, 425.871, 410.358, 413.214, 417.554, 421.096, 414.853, 429.203, 434.707, 424.608, 420.159, 
432.735, 481.886, 462.083, 461.314, 460.679, 455.583, 438.106, 441.484, 441.957, 467.576, 433.842, 427.764, 445.457, 440.041, 465.19, 
478.331, 490.557, 483.99, 476.414, 453.924, 490.756, 423.388, 425.357, 472.706, 484.688, 472.48, 475.833, 473.097, 479.169, 488.229, 
396.332, 394.875, 400.961, 430.073, 398.028, 407.901, 426.65, 396.782, 412.514, 412.195, 387.909, 396.667, 434.304, 404.528, 395.704, 
445.09, 444.332, 443.898, 445.542, 444.117, 443.829, 444.46, 444.988, 445.763, 443.098, 443.696, 445.476, 443.799, 444.495, 443.325, 
431.15, 430.064, 430.077, 429.572, 429.309, 424.031, 430.993, 430.619, 431.014, 429.24, 430.084, 423.89, 430.637, 429.736, 431.935, 
360.518, 364.664, 363.302, 363.127, 366.165, 362.738, 363.445, 363.246, 361.744, 366.212, 364.748, 360.595, 364.437, 362.562, 360.708, 
447.764, 453.409, 438.984, 453.077, 441.075, 452.197, 449.619, 440.358, 447.871, 449.841, 435.222, 452.537, 450.819, 454.635, 444.028, 
435.78, 416.921, 430.473, 424.535, 415.809, 404.02, 419.422, 427.877, 422.549, 416.353, 427.951, 404.543, 432.207, 425.447, 414.919, 
398.158, 396.78, 428.71, 401.122, 410.701, 398.3, 428.939, 406.537, 395.095, 392.361, 385.389, 396.416, 396.24, 429.26, 395.664, 
448.965, 431.296, 444.269, 494.616, 441.672, 429.05, 443.232, 430.89, 489.879, 427.258, 451.783, 431.286, 494.585, 442.954, 443.203, 
513.617, 511.975, 505.507, 512.268, 511.994, 513.73, 491.264, 498.227, 504.989, 513.276, 512.889, 513.959, 513.541, 512.965, 512.453, 
453.58, 454.275, 453.728, 454.44, 453.727, 460.81, 454.518, 452.853, 453.415, 453.748, 453.992, 454.019, 454.112, 453.419, 453.271, 
393.209, 451.491, 386.395, 396.095, 387.338, 453.439, 393.747, 392.929, 389.592, 401.292, 387.399, 450.837, 451.132, 452.494, 396.778, 
298.253, 299.364, 291.003, 299.58, 295.147, 297.325, 295, 301.445, 300.521, 294.995, 288.375, 296.319, 299.448, 305.416, 295.833, 
389.986, 354.041, 388.263, 442.011, 396.637, 352.393, 395.588, 349.59, 384.929, 346.938, 398.524, 354.71, 444.978, 394.174, 394.459, 
477.307, 472.814, 475.013, 472.487, 464.27, 434.246, 474.588, 462.412, 454.938, 467.234, 445.994, 449.108, 439.437, 443.201, 439.579, 
413.557, 401.222, 401.155, 461.909, 399.809, 404.244, 455.244, 403.631, 452.979, 402.326, 401.986, 459.822, 404.891, 399.497, 399.307, 
432.381, 464.926, 468.451, 464.094, 433.179, 433.463, 463.476, 464.33, 432.097, 465.261, 462.358, 434.539, 433.355, 420.183, 464.969, 
380.585, 380.35, 381.031, 380.97, 380.462, 380.936, 380.176, 380.946, 380.853, 381.747, 380.815, 380.727, 381.279, 381.072, 381.384, 
420.133, 427.315, 421.443, 443.804, 413.669, 420.445, 443.183, 414.951, 441.075, 425.632, 415.822, 443.598, 417.026, 427.463, 426.649, 
403.682, 399.53, 392.602, 392.921, 387.68, 398.089, 474.45, 382.348, 391.003, 397.928, 395.468, 401.729, 387.611, 393.115, 391.403, 
463.679, 465.315, 453.91, 457.209, 445.715, 457.003, 450.127, 455.635, 457.222, 461.253, 455.142, 462.27, 426.499, 443.98, 460.288, 
443.954, 445.745, 443.917, 445.144, 436.962, 443.469, 448.354, 421.569, 431.353, 446.456, 434.714, 429.259, 436.497, 434.037, 445.832, 
420.888, 422.493, 423.945, 421.635, 424.82, 424.066, 421.656, 420.296, 420.056, 423.821, 421.445, 423.142, 419.441, 424.805, 418.773, 
451.339, 467.267, 447.282, 464.273, 450.083, 465.121, 434.819, 421.735, 452.502, 459.918, 450.517, 464.835, 463.073, 464.504, 454.127, 
461.665, 469.09, 457.944, 478.429, 398.37, 458.501, 504.238, 419.484, 446.112, 463.94, 457.389, 468.854, 396.817, 451.51, 467.525, 
454.943, 473.635, 438.572, 448.552, 391.252, 447.218, 448.619, 408.573, 430.263, 452.549, 442.181, 458.339, 385.375, 457.718, 420.476, 
434.304, 437.278, 430.026, 429.994, 355.196, 430.219, 480.799, 363.392, 428.615, 433.791, 427.156, 446.377, 368.406, 432.445, 428.852, 
399.51, 399.799, 389.159, 388.829, 374.917, 395.899, 430.022, 368.648, 389.435, 398.244, 392.196, 407.489, 374.893, 389.897, 384.914, 
450.704, 450.798, 445.911, 441.47, 432.681, 457.119, 461.44, 449.508, 446.594, 445.98, 445.749, 455.668, 435.298, 441.718, 438.316, 
427.928, 433.825, 427.42, 462.613, 427.401, 425.213, 469.98, 426.461, 449.274, 430.12, 422.31, 462.425, 425.662, 417.078, 430.324, 
399.491, 376.089, 370.606, 371.687, 376.874, 371.743, 373.109, 372.875, 402.773, 403.356, 404.422, 373.762, 376.23, 369.612, 371.05, 
394.559, 377.667, 394.103, 394.084, 390.678, 394.97, 393.868, 394.042, 394.595, 394.666, 384.074, 394.355, 394.727, 394.856, 394.359, 
376.573, 373.703, 346.984, 332.943, 363.289, 370.707, 379.042, 363.012, 379.448, 363.476, 361.72, 342.339, 436.635, 369.182, 351.036, 
443.962, 444.08, 404.706, 442.196, 444.448, 442.471, 398.16, 443.399, 403.386, 404.991, 400.974, 404.325, 443.372, 404.746, 442.456, 
223.752, 220.579, 224.118, 226.217, 218.957, 223.835, 224.982, 223.466, 224.764, 224.379, 223.45, 225.484, 225.235, 220.207, 219.857, 
157.029, 158.051, 155.804, 159.283, 157.585, 158.465, 155.634, 159.549, 155.734, 157.048, 157.172, 158.581, 153.222, 156.298, 158.281, 
442.993, 442.457, 443.35, 442.01, 442.384, 442.4, 442.971, 443.069, 441.249, 439.513, 441.915, 442.546, 442.287, 443.166, 442.694, 
396.26, 410.981, 394.16, 409.871, 392.388, 410.964, 399.462, 384.099, 394.99, 400.337, 386.948, 411.364, 412.52, 413.04, 387.556, 
400.903, 406.041, 406.7, 402.687, 407.298, 405.775, 394.503, 407.069, 404.485, 403.927, 406.864, 407.644, 406.585, 406.521, 401.249, 
326.023, 326.552, 326.642, 327.029, 325.115, 324.423, 326.094, 325.165, 325.836, 325.707, 326.008, 325.44, 325.509, 324.988, 326.259, 
295.768, 295.119, 289.546, 296.024, 291.019, 293.728, 294.124, 297.212, 298.002, 294.061, 291.036, 294.511, 297.02, 298.022, 292.805, 
380.795, 346.14, 377.725, 462.776, 390.053, 344.489, 389.782, 341.645, 374.598, 338.352, 389.747, 346.939, 443.19, 387.48, 387.892, 
475.758, 491.124, 485.717, 480.428, 465.21, 491.327, 435.642, 434.879, 475.193, 488.343, 472.467, 472.595, 472.686, 476.521, 492.217, 
461.936, 460.801, 461.117, 461.623, 462.295, 462.412, 462.355, 460.545, 460.863, 460.451, 462.118, 460.9, 462.495, 462.475, 462.017, 
399.607, 400.5, 383.416, 385.208, 385.685, 385.023, 382.606, 387.168, 400.266, 400.082, 385.413, 389.628, 399.248, 384.472, 388.762, 
427.888, 429.821, 428.092, 428.419, 429.577, 429.36, 429.66, 428.208, 422.736, 429.017, 428.284, 427.68, 428.542, 429.409, 428.9, 
372.322, 338.547, 338.618, 334.139, 343.287, 334.449, 339.564, 335.091, 337.059, 340.66, 338.678, 337.603, 331.134, 339.935, 343.684, 
358.14, 364.634, 358.615, 360.605, 357.955, 356.732, 357.76, 362.026, 360.124, 361.746, 362.633, 355.666, 357.677, 358.209, 358.345, 
421.519, 420.256, 420.659, 419.633, 419.91, 420.96, 421.458, 421.086, 421.456, 419.584, 420.359, 412.127, 420.783, 420.249, 422.377, 
365.653, 365.025, 366.235, 365.47, 364.449, 366.051, 364.681, 366.061, 365.412, 366.04, 363.929, 364.659, 364.438, 366.089, 365.58, 
420.901, 411.376, 422.742, 474.998, 443.193, 411.052, 441.34, 412.107, 425.115, 411.931, 420.164, 409.873, 472.673, 445.385, 443.582, 
461.999, 460.381, 466.197, 460.561, 460.394, 462.418, 461.739, 463.261, 459.822, 460.596, 461.861, 462.501, 460.553, 461.127, 461.03, 
449.637, 450.06, 449.394, 446.99, 445.497, 449.077, 450.419, 443.669, 449.038, 450.172, 446.907, 443.375, 450.169, 447.535, 441.625, 
333.69, 333.39, 338.179, 335.306, 333.185, 333.772, 333.561, 332.089, 332.42, 336.538, 336.351, 336.245, 331.009, 331.015, 332.474, 
175.274, 193.249, 274.809, 184.472, 196.268, 186.064, 182.923, 181.942, 202.158, 192.995, 174.917, 176.094, 192.278, 196.092, 185.038, 
331.322, 341.35, 356.336, 335.51, 341.836, 338.516, 331.391, 327.005, 340.157, 341.192, 330.831, 325.979, 334.903, 341.223, 335.753, 
355.583, 354.017, 355.649, 349.754, 355.867, 355.872, 355.41, 354.66, 355.253, 357.927, 355.512, 356.741, 356.22, 355.221, 354.825, 
153.056, 194.782, 196.558, 174.731, 151.977, 150.957, 230.285, 195.602, 196.352, 153.333, 197.147, 194.183, 195.42, 198.225, 151.469, 
289.239, 287.812, 287.856, 295.346, 288.713, 287.522, 286.129, 293.07, 290.816, 290.024, 285.883, 287.583, 286.882, 293.394, 283.632, 
313.568, 313.726, 295.604, 282.523, 294.471, 306.199, 311.869, 309.403, 314.479, 308.122, 309.262, 294.639, 316.163, 306.136, 293.935, 
310.915, 311.509, 303.901, 312.194, 312.335, 310.169, 305.12, 316.152, 312.032, 305.913, 300.674, 308.318, 311.836, 322.009, 309.05, 
395.196, 365.031, 393.201, 407.452, 408.032, 363.274, 407.165, 360.566, 390.537, 358.908, 404.037, 364.686, 407.063, 405.618, 405.597, 
95.7967, 95.1105, 101.41, 56.5597, 134.257, 47.0106, 97.5859, 90.3881, 99.0505, 93.2363, 90.305, 92.3742, 157.978, 46.7868, 101.504, 
67.2607, 54.7905, 57.5413, 72.3878, 173.966, 77.666, 80.1187, 151.7, 65.7267, 150.253, 59.2199, 54.4794, 68.9783, 65, 75.3459, 
385.142, 387.999, 385.095, 384.643, 385.36, 385.502, 384.485, 385.663, 388.088, 388.14, 385.061, 386.819, 386.73, 385.449, 387.885, 
416.435, 415.719, 308.757, 306.611, 304.003, 309.254, 312.666, 300.54, 415.536, 412.314, 302.493, 300.122, 416.733, 304.92, 300.098, 
415.034, 414.233, 414.316, 414.08, 413.89, 414.383, 414.693, 415.166, 410.258, 415.85, 415.029, 423.385, 415.432, 414.488, 415.306, 
139.71, 130.434, 115.663, 394.862, 67.0448, 126.321, 62.2415, 126.321, 104.221, 99.925, 153.88, 132.042, 395.926, 74.6525, 66.3928, 
209.433, 209.452, 200.746, 205.146, 205.11, 203.165, 367.404, 199.637, 211.052, 203.627, 201.01, 368.516, 210.715, 222.677, 207.993, 
488.807, 487.154, 487.022, 489.694, 487.711, 463.042, 488.046, 508.316, 489.309, 504.538, 488.002, 462.896, 491.102, 483.398, 483.846, 
173.43, 172.218, 173.352, 167.565, 174.534, 167.29, 172.954, 177.834, 177.955, 168.68, 172.174, 171.613, 169.381, 171.263, 176.352, 
35.1141, 35.8608, 33.1813, 33.5559, 31.7962, 33, 34.3802, 34.8138, 33.6303, 32.0936, 31.9218, 31.9061, 32.4808, 39.7995, 32.7719, 
311.203, 313.881, 313.865, 309.1, 308.548, 312.424, 310.05, 311.585, 311.35, 311.768, 311.023, 311.313, 312.239, 310.048, 313.051, 
85.3991, 130.33, 75.4652, 39.3573, 46.4004, 90.7304, 42.0476, 51.817, 86.1452, 89.146, 104.795, 49.2037, 47.9062, 102.083, 103.639, 
108.922, 44.5309, 43.6463, 46.5081, 44.7437, 36.9459, 47.0956, 50.6952, 105.014, 107.545, 112.858, 45.6289, 44.5084, 40.8289, 39.5474, 
