first_home_book, 0
403.163, 403.723, 402.844, 402.384, 404.451, 401.823, 421.642, 422.135, 412.817, 417.079, 403.164, 427.945, 411.139, 400.827, 441.587, 420.206, 415.705, 410.421, 412.769, 401.461, 412.975, 428.217, 342.875, 404.985, 404.428, 402.676, 403.086, 402.95, 427.88, 402.539, 
332.074, 332.129, 318.305, 309.23, 317.753, 327.344, 337.876, 338.229, 322.49, 300.375, 333.021, 294.883, 307.109, 298.366, 332.811, 346.253, 334.507, 310.926, 330.076, 378.976, 337.488, 327.966, 328.326, 332.952, 326.752, 328.005, 317.329, 339.301, 327.355, 316.803, 
26.4764, 26.6833, 26.1534, 25.9808, 27.7669, 26.4386, 33.4963, 266.543, 265.872, 216.663, 27.2029, 277.07, 29.5635, 288.621, 212.824, 195.614, 77.9744, 52.6973, 59.1439, 196.405, 271.183, 28.6356, 272.43, 30.7734, 28.3196, 27.037, 25.0599, 25.5147, 24.9399, 28.7576, 
92.4662, 108.208, 93.1558, 95.781, 85.188, 78.8036, 83.0602, 96.7057, 66.4981, 113.666, 89.3141, 113.459, 100.329, 78.339, 102.66, 51.0588, 90.0167, 65.7039, 97.6115, 98.1529, 78.8733, 93.1665, 87.6926, 89.3196, 91.0385, 63, 89.6326, 62.0484, 117.103, 80.8084, 
39.4842, 57.7408, 38.0395, 43.9545, 41.6533, 41.6293, 39.2556, 46.2169, 367.15, 59.3127, 41.7373, 373.155, 55.5068, 54.7449, 353.48, 312.925, 105.66, 72.1665, 338.534, 100.399, 175.977, 44.8999, 107.289, 44.2154, 40.5216, 46.7012, 51.1859, 41.8688, 63.5295, 43.909, 
295.483, 308.995, 298.292, 295.357, 293.297, 296.388, 319.105, 331.536, 295.225, 312.567, 295.269, 378.18, 308.553, 319.373, 309.887, 330.938, 319.047, 315.303, 306.06, 318.5, 311.121, 297.748, 319.665, 297.627, 295.949, 295.503, 300.694, 296.115, 308.031, 297.792, 
90.0999, 33.6749, 90.3549, 251.583, 30.692, 251.062, 100.449, 103.537, 93.4933, 264.481, 250.294, 101.72, 74.2294, 297.95, 97.9234, 85.3053, 80.8826, 71.3723, 89.3141, 244.053, 79.7308, 30.4631, 77.3499, 249.736, 250.944, 249.351, 30.0832, 251.531, 92.038, 28.0713, 
451.284, 449.373, 450.001, 453.547, 450.459, 419.851, 436.499, 524.061, 447.471, 447.268, 450.102, 440.48, 464.204, 446.93, 463.832, 515.25, 441.576, 424.318, 447.365, 450.126, 422.969, 453.658, 447.578, 451.781, 467.968, 449.276, 469.771, 449.209, 452.593, 448.481, 
274.927, 270.394, 269.204, 273.775, 274.416, 273.313, 315.964, 305.689, 284.262, 268.131, 272.742, 281.149, 282.583, 275.763, 281.133, 280.22, 283.079, 355.515, 344.748, 253.31, 255.404, 268.2, 351.835, 275.073, 273.761, 272.621, 271.86, 264.365, 271.656, 272.208, 
153.502, 159.521, 157.194, 157.487, 157.15, 157.48, 158.676, 162.595, 147.241, 161.372, 155.399, 203.02, 241.754, 155.329, 228.771, 261.417, 306.894, 182.469, 158.032, 160.365, 165.015, 154.353, 173.494, 156.058, 155.541, 157.968, 155.258, 156.598, 159.06, 157.816, 
366.816, 400.868, 366.014, 377.213, 365.79, 401.03, 412.062, 413.743, 416.824, 409.193, 373.577, 413.502, 313.085, 389.206, 404.181, 412.946, 315.987, 402.037, 457.195, 400.237, 403.481, 369.448, 402.119, 363.746, 373.111, 369.861, 401.026, 400.748, 400.199, 374.788, 
435.432, 437.398, 433.002, 434.948, 434.806, 433.878, 425.373, 426.967, 435.589, 433.768, 433.372, 435.963, 446.123, 426.83, 444.776, 426.615, 442.462, 441.263, 441.434, 357.309, 434.526, 436.515, 400.654, 437.07, 433.304, 433.135, 434.185, 435.267, 436.391, 434.83, 
257.913, 261.354, 259.295, 265.3, 260.423, 258.809, 306.526, 290.167, 288.889, 315.723, 255.572, 274.634, 435.07, 302.258, 299.047, 421.818, 452.742, 315.883, 297.486, 436.495, 317.648, 262.669, 325.037, 264.178, 256.844, 259.401, 257.029, 259.962, 254.441, 262.629, 
233.253, 239.067, 237.718, 236.364, 236.795, 236.643, 233.474, 232.2, 204.954, 238.426, 235.896, 244.518, 255.838, 215.084, 298.067, 306.101, 302.159, 257.595, 198.444, 216.608, 206.983, 232.717, 243.557, 236.284, 235.196, 237.899, 234.774, 237.198, 239.762, 236.791, 
361.684, 366.332, 355.279, 360.96, 358.946, 359.541, 450.167, 427.864, 426.63, 429.777, 358.451, 463.792, 432.774, 381.285, 430.849, 378.774, 445.933, 434.219, 424.382, 240.196, 408.429, 363.911, 243.352, 364.405, 358.639, 354.373, 359.003, 361.988, 368.265, 362.101, 
454.544, 452.821, 437.085, 454.287, 454.783, 454.717, 453.427, 447.572, 474.481, 457.028, 454.455, 481.979, 462.541, 449.851, 471.7, 473.853, 472.35, 464.329, 475.222, 441.093, 457.097, 454.916, 445.898, 447.92, 454.774, 453.987, 454.369, 453.427, 476.565, 453.849, 
392.173, 390.983, 381.173, 385.395, 389.471, 383.312, 382.467, 372.999, 368.36, 356.053, 411.058, 361.755, 360.335, 364.364, 357.357, 364.646, 366.292, 407.237, 414.806, 362.654, 349.799, 381.753, 415.666, 393.432, 386.378, 382.6, 408.88, 386.509, 397.969, 391.304, 
265.756, 265.701, 266.117, 266.449, 264.138, 263.615, 400.6, 433.645, 410.967, 410.891, 264.858, 432.296, 387.966, 374.217, 459.142, 457.065, 432.139, 398.185, 433.262, 351.559, 436.795, 264.577, 346.745, 265.077, 265.009, 264.779, 264.892, 264.237, 264.602, 265.417, 
366.797, 371.79, 360.666, 364.021, 361.825, 365.2, 410.038, 378.607, 378.28, 379.622, 368.855, 416.141, 380.668, 383.047, 383.411, 428.104, 387.369, 382.211, 384.074, 272.266, 396.947, 365.508, 256.33, 366.008, 363.85, 365.955, 362.897, 369.478, 365.861, 366.115, 
401.307, 450.076, 398.516, 408.866, 398.318, 448.54, 473.729, 386.33, 429.679, 463.489, 410.489, 444.478, 425.989, 418.301, 452.339, 437.293, 432.334, 472.87, 457.87, 445.109, 453.736, 398.24, 256.556, 404.734, 410.82, 393.291, 450.879, 489.632, 477.607, 410.574, 
184.242, 183.057, 183.358, 182.063, 183.72, 180.38, 194.797, 262.399, 214.213, 180.602, 182.893, 223.587, 188.255, 226.336, 160.804, 177.195, 213.373, 165.647, 183.227, 162.638, 239.006, 185.613, 275.42, 186.722, 182.258, 182.546, 182.877, 181.403, 181.742, 184.941, 
401.325, 401.543, 401.156, 400.798, 401.389, 400.636, 404.158, 400.036, 407.014, 400.029, 401.739, 413.243, 407.982, 403.698, 411.91, 408.683, 409.419, 418.116, 401.203, 310.747, 444.709, 401.83, 312.346, 401.047, 400.679, 401.09, 400.488, 400.215, 401.947, 401.379, 
359.864, 355.229, 379.643, 357.241, 354.627, 357.465, 353.915, 388.435, 387.058, 369.286, 358.371, 383.551, 414.43, 365.649, 408.528, 363.388, 415.933, 250.637, 367.429, 295.075, 287.731, 359.285, 364.244, 352.393, 356.298, 362.04, 358.798, 356.107, 358.2, 358.106, 
411.336, 481.098, 406.225, 412.2, 408.492, 440.89, 357.845, 369.102, 357.241, 355.84, 402.383, 366.384, 356.756, 368.869, 356.226, 367.712, 336.532, 342.365, 362.625, 366.221, 343.946, 375.366, 330.036, 411.531, 417.096, 405.322, 449.161, 446.775, 448.83, 415.33, 
388.374, 479.353, 431.128, 431.29, 421.338, 377.537, 360.396, 358.285, 354.993, 355.407, 375.472, 367.558, 354.25, 355.795, 364.339, 355.151, 348.589, 352.21, 356.06, 358.296, 353.377, 396.89, 346.932, 370.123, 436.448, 389.779, 380.907, 394.728, 392.228, 434.699, 
316.61, 315.883, 321.932, 313.654, 312.354, 314.329, 340.013, 344.761, 330.828, 322.627, 321.633, 348.292, 310.074, 287.658, 348.798, 383.64, 362.883, 324.188, 368.726, 367.788, 372.326, 309.002, 371.073, 313.283, 318.03, 330.643, 315.788, 314.55, 302.797, 314.973, 
395.867, 392.282, 396.021, 396.641, 391.834, 393.782, 395.965, 370.23, 378.386, 388.765, 390.496, 373.529, 428.649, 396.999, 411.659, 379.911, 368.662, 374.426, 415.881, 396.791, 357.547, 396.539, 360.974, 393.013, 395.277, 359.779, 395.375, 394.085, 390.843, 391.544, 
236.256, 236.595, 260.791, 234.525, 238.195, 236.715, 236.201, 250.202, 304.357, 364.118, 233.172, 245.438, 354.061, 225.091, 362.462, 346.247, 354.326, 345.973, 220.395, 258.685, 359.315, 230.25, 353.435, 233.476, 236.489, 236.398, 231.761, 231.035, 236.068, 234.523, 
101.975, 111.306, 197.813, 103.769, 114.232, 109.124, 108.642, 138.394, 190.25, 383.39, 98.6661, 135.27, 367.324, 88.3855, 390.683, 363.187, 371.697, 372.584, 92.8224, 113.049, 377.98, 93.247, 377.281, 107.889, 107.986, 104.814, 96.2133, 97.811, 108.738, 103.745, 
418.65, 417.088, 419.818, 417.848, 420.408, 416.411, 423.946, 409.269, 401.026, 405.898, 420.456, 420.333, 407.989, 389.828, 425.719, 413.075, 408.547, 404.563, 415.137, 405.508, 405.204, 416.742, 305.59, 416.011, 418.324, 417.959, 415.006, 417.606, 419.147, 417.222, 
404.11, 403.724, 327.811, 325.685, 322.845, 328.608, 416.951, 320.412, 288.543, 303.45, 332.865, 444.17, 337.258, 205.913, 310.098, 417.812, 342.52, 334.428, 314.976, 204.546, 253.342, 318.278, 201.913, 403.684, 399.585, 320.217, 317.074, 403.612, 322.839, 317.987, 
385.887, 387.959, 387.937, 387.186, 374.665, 387.482, 378.632, 373.079, 403.922, 366.832, 373.043, 372.991, 392.593, 403.502, 401.483, 355.771, 411.905, 327.133, 331.599, 304.383, 326.299, 385.541, 373.239, 390.524, 391.742, 386.894, 388.844, 389.103, 376.396, 375.735, 
68.2862, 76.7268, 76.0658, 68.1102, 152.758, 69.3037, 247.002, 209.612, 96.3846, 102.181, 66.9328, 125.128, 102.879, 93.5201, 106.729, 115.043, 72.5328, 225.923, 204.147, 206.264, 94.2231, 180.4, 207.889, 67.6979, 182.743, 73.9324, 77.5951, 67.6683, 70.9366, 66.5432, 
280.938, 281.789, 276.613, 237.392, 268.663, 278.546, 225.131, 299.369, 275.773, 211.182, 277.926, 302.053, 274.237, 270.339, 239.823, 238.933, 221.506, 273.379, 276.364, 253.294, 287.185, 282.388, 294.719, 281.397, 282.696, 281.791, 279.408, 280.004, 247.611, 274.68, 
287.366, 283.632, 284.494, 285.265, 276.774, 284.788, 353.78, 342.966, 299.446, 341.75, 291.611, 358.587, 342.063, 334.668, 388.496, 408.569, 370.054, 372.756, 359.362, 326.279, 362.094, 280.975, 324.651, 290.463, 290.709, 292.424, 288.241, 286.491, 278.124, 286.121, 
125.399, 98.0153, 95.0316, 99.363, 98.0408, 91.033, 94.6414, 106.967, 110.1, 110.436, 97.6627, 103.504, 113.556, 120.661, 119.143, 132.004, 129.996, 107.606, 122.87, 110.982, 110.693, 101.676, 119.524, 123.167, 123.053, 131.548, 93.4452, 92.9893, 94.2178, 91.433, 
55.9643, 92.228, 57.7581, 271.439, 95.9375, 270.692, 60.4649, 66.0757, 90.835, 273.679, 270.205, 126.519, 71.8331, 304.233, 129.842, 38.4318, 49.6991, 66.468, 72.4086, 281.372, 69.7352, 96.2497, 63.2693, 269.514, 271.516, 269.737, 95.9114, 271.529, 57.0701, 93.7337, 
85.4693, 89.5433, 86.0233, 94.8841, 83.3007, 94.5357, 75.379, 274.294, 281.894, 227.831, 86.3713, 297.607, 95.7079, 308.483, 254.68, 238.816, 106.273, 79.3788, 111.274, 240.826, 278.234, 80.1998, 276.651, 79.5424, 94.3504, 89.2356, 89.4204, 92.2659, 89.7775, 81.7007, 
244.784, 240.481, 240.99, 246.919, 240.967, 242.301, 239.55, 253.049, 222.877, 229.878, 238.569, 262.286, 307.568, 310.561, 292.752, 251.762, 239.435, 309.747, 227.653, 248.105, 310.979, 247.099, 315.043, 241.545, 241.375, 240.269, 245.691, 237.626, 244.982, 237.146, 
241.942, 243.569, 242.149, 244.818, 241.33, 246.522, 214.329, 282.315, 298.957, 302.85, 279.059, 234.273, 215.615, 219.766, 325.624, 385.518, 343.05, 326.567, 311.055, 322.093, 308.99, 243.014, 311.138, 240.129, 245.554, 242.07, 274.9, 278.496, 248.469, 238.384, 
389.968, 389.446, 389.203, 394.435, 389.863, 377.549, 369.343, 443.683, 350.251, 381.894, 388.113, 393.651, 390.593, 396.893, 438.082, 401.749, 396.826, 420.309, 365.709, 395.6, 405.297, 392.696, 403.767, 391.558, 390.669, 387.313, 378.153, 388.184, 393.042, 386.035, 
214.397, 214.881, 193.15, 197.654, 206.034, 197.368, 230.45, 222.769, 181.447, 164.639, 292.154, 185.043, 190.097, 171.368, 179.499, 181.43, 184.038, 325.094, 364.301, 146.465, 148.435, 191.152, 331.649, 216.82, 202.86, 196.578, 289.721, 187.048, 231.069, 213.956, 
323.11, 328.36, 325.038, 321.36, 320.486, 323.768, 338.686, 348.256, 326.255, 385.929, 321.991, 416.905, 334.064, 339.46, 342.666, 356.985, 339.371, 336.966, 329.638, 340.488, 333.871, 323.966, 338.727, 323.2, 323.472, 322.766, 323.739, 323.215, 325.603, 324.37, 
41.5331, 54.8817, 41.2432, 45.4973, 43.0465, 42.1782, 40.2492, 55.1181, 363.779, 56.3383, 41.7133, 369.92, 34.5398, 53.8052, 346.289, 304.062, 76.8115, 49.9199, 333.978, 76.3151, 150.698, 43.6119, 78.5812, 43.6234, 43.1741, 46.7226, 49.679, 44.1022, 58.1378, 44.6766, 
47.0532, 63.6632, 45.6289, 51.4684, 48.7442, 48.6415, 40.2989, 46.1628, 368.307, 59.5735, 48.6313, 374.35, 53.8516, 52.8394, 358.523, 318.875, 105.143, 71.2671, 339.723, 97.5654, 177.271, 51.7977, 105.489, 50.892, 48.1768, 53.6843, 57.0175, 49.4975, 68.4178, 50.9215, 
111.342, 122.376, 103.668, 107.187, 111.409, 94.1754, 112.276, 92.8063, 83.5883, 102.635, 109.645, 106.386, 103.658, 87.1722, 94.6837, 95.373, 115.004, 73.1437, 51.6043, 100.324, 70.4982, 95.8697, 102.699, 109.165, 115.832, 90.598, 112.299, 89.1123, 110.635, 97.8826, 
371.755, 372.3, 371.185, 371.032, 371.171, 370.544, 377.702, 386.201, 388.144, 392.753, 371.853, 385.479, 318.104, 385.452, 395.411, 415.33, 321.888, 376.473, 394.762, 373.909, 380.627, 371.17, 312.879, 370.772, 369.832, 420.063, 371.839, 370.344, 371.097, 370.201, 
389.23, 390.15, 389.856, 390.142, 389.542, 389.619, 420.302, 409.391, 433.628, 391.789, 390.861, 392.426, 405.28, 389.572, 422.387, 413.197, 399.627, 395.658, 410.317, 403.267, 415.85, 390.562, 401.417, 389.882, 390.015, 390.423, 388.973, 390.45, 389.728, 389.749, 
366.517, 365.759, 310.503, 312.383, 309.365, 359.583, 287.753, 327.684, 301.692, 302.624, 337.225, 352.962, 291.1, 294.494, 353.945, 384.61, 329.105, 306.69, 364.442, 402.749, 379.12, 360.913, 370.284, 334.446, 328.521, 334.712, 310.193, 372.345, 329.076, 311.474, 
444.946, 448.037, 442.947, 445.099, 439.046, 442.092, 524.427, 528.193, 517.424, 528.592, 440.927, 537.792, 527.755, 527.252, 509.723, 521.552, 529.402, 532.778, 535.022, 531.135, 529.145, 447.509, 531.823, 437.913, 444.197, 443.865, 442.049, 438.707, 442.673, 447.048, 
473.679, 475.418, 474.795, 474.328, 476.127, 475.575, 487.802, 484.378, 483.57, 491.013, 492.52, 482.929, 501.033, 500.51, 486.947, 510.209, 498.777, 492.642, 489.656, 504.588, 472.453, 474.899, 499.615, 475.048, 475.496, 473.872, 490.173, 492.402, 476.169, 474.526, 
414.899, 414.326, 415.778, 375.133, 409.374, 415.862, 319.099, 322.442, 384.081, 349.85, 421.315, 348.954, 374.784, 400.965, 401.061, 420.231, 350.184, 396.491, 393.173, 403.567, 400.981, 414.806, 360.035, 415.088, 414.623, 415.379, 413.53, 412.757, 414.943, 409.381, 
373.465, 375.991, 370.119, 373.654, 372.618, 372.76, 375.235, 378.778, 447.113, 378.184, 372.565, 361.364, 362.963, 384.825, 337.211, 334.973, 380.362, 378.292, 422.654, 392.546, 329.774, 373.884, 382.241, 373.743, 372.659, 373.955, 376.227, 372.897, 379.841, 372.313, 
371.769, 374.428, 372.54, 371.148, 379.654, 368.911, 397.03, 399.725, 392.697, 388.816, 367.532, 400.249, 387.528, 388.513, 384.593, 391.528, 368.885, 371.034, 374.724, 374.695, 366.59, 374.996, 374.29, 370.907, 369.119, 367.131, 369.789, 370.27, 382.709, 372.459, 
365.062, 367.293, 358.497, 364.937, 362.493, 363.952, 451.791, 431.607, 424.851, 431.206, 361.685, 474.591, 434.684, 368.992, 430.005, 387.769, 451.117, 439.96, 426.067, 267.064, 404.209, 367.731, 279.032, 367.244, 362.197, 357.82, 362.687, 365.522, 370.154, 364.733, 
450.422, 424.674, 447.072, 454.01, 445.127, 424.071, 444.46, 399.482, 366.532, 437.399, 452.179, 409.303, 421.45, 422.808, 437.597, 401.337, 506.886, 453.603, 415.152, 408.175, 418.692, 420.63, 280.939, 445.243, 418.393, 453.375, 424.57, 478.843, 456.642, 457.687, 
200.425, 198.884, 199.402, 196.886, 201.027, 195.33, 201.437, 259.17, 203.553, 185.251, 199.457, 221.626, 202.961, 218.607, 164.782, 208.435, 203.096, 169.859, 208.583, 180.605, 231.644, 202.571, 270.671, 203.823, 198.068, 200.235, 199.567, 197.778, 197.765, 202.598, 
417.676, 442.659, 410.467, 421.783, 410.074, 441.176, 465.343, 409.989, 452.142, 462.34, 422.326, 460.318, 391.401, 432.943, 455.67, 442.708, 387.4, 457.593, 471.155, 455.445, 459.887, 411.792, 291.045, 419.268, 425.273, 408.524, 441.211, 440.61, 443.543, 427.709, 
457.737, 457.681, 436.716, 433.467, 440.851, 456.721, 425.856, 427.29, 407.435, 420.785, 454.164, 422.698, 401.566, 396.365, 473.508, 457.449, 446.792, 405.401, 444.958, 446.842, 470.393, 437.823, 328.536, 456.853, 457.947, 457.525, 432.545, 456.476, 456.514, 437.076, 
411.434, 480.381, 409.319, 412.48, 400.94, 437.183, 342.199, 352.453, 341.418, 338.439, 401.745, 351.562, 340.705, 353.215, 338.975, 350.51, 324.513, 332.197, 346.702, 349.361, 332.644, 377.432, 318.931, 411.797, 416.663, 408.746, 438.576, 432.889, 438.54, 415.052, 
394.947, 484.897, 433.857, 435.491, 419.525, 384.329, 364.67, 366.676, 362.655, 362.909, 381.62, 375.5, 361.209, 362.862, 369.408, 361.935, 347.455, 352.45, 363.56, 365.947, 352.78, 401.14, 346.469, 376.457, 441.23, 395.582, 387.555, 400.823, 398.279, 439.434, 
359.464, 352.556, 348.339, 348.738, 354.304, 348.408, 356.494, 337.168, 377.13, 342.86, 350.373, 353.553, 333.874, 330.518, 380.929, 334.87, 328.405, 319, 352.871, 344.465, 335.884, 349.535, 333.215, 362.992, 367.338, 370.689, 352.257, 353.757, 346.719, 349.04, 
425.225, 425.611, 423.562, 421.476, 407.557, 429.106, 421.297, 430.968, 432.8, 429.064, 469.913, 471.547, 429.377, 432.784, 435.008, 422.714, 431.211, 432.889, 425.773, 423.444, 428.133, 399.671, 429.971, 420.24, 422.085, 412.665, 421.375, 408.154, 425.871, 426.904, 
455.327, 462.321, 454.881, 405.413, 410.279, 400.072, 417.478, 413.601, 420.97, 420.895, 468.343, 412.223, 425.426, 413.173, 413.835, 407.733, 426.435, 420.506, 422.736, 425.021, 417.999, 419.606, 417.81, 375.918, 459.019, 385.898, 392.25, 397.936, 390.862, 405.482, 
435.735, 437.208, 436.133, 438.081, 430.467, 433.964, 448.892, 452.662, 450.293, 445.155, 436.927, 465.419, 457.574, 442.429, 442.21, 437.52, 446.891, 444.238, 439.711, 456.883, 444.269, 416.308, 442.054, 433.853, 437.473, 436.342, 434.354, 436.804, 436.221, 438.616, 
444.614, 445.272, 445.222, 444.891, 441.708, 438.096, 446.853, 442.113, 436.466, 442.3, 447.07, 438.638, 439.14, 433.501, 439.816, 434.995, 447.953, 437.212, 459.631, 435.291, 436.242, 452.471, 433.627, 445.203, 443.573, 435.986, 446.064, 424.574, 430.133, 441.551, 
427.082, 427.476, 427.783, 427.608, 427.881, 427.04, 422.898, 406.68, 406.446, 429.122, 426.98, 419.301, 421.884, 413.841, 415.93, 411.006, 410.598, 416.55, 418.319, 410.702, 416.466, 427.188, 415.375, 427.894, 428.002, 423.553, 427.437, 426.761, 425.259, 426.7, 
366.61, 375.173, 363.183, 419.28, 373.372, 375.442, 353.017, 359.979, 394.085, 352.027, 371.478, 358.889, 399.183, 424.74, 391.403, 356.428, 419.1, 346.889, 378.163, 381.129, 393.639, 374.373, 381.866, 362.03, 361.343, 366.711, 377.053, 421.159, 376.376, 374.516, 
438.689, 467.323, 475.181, 474.331, 439.576, 439.751, 470.967, 455.266, 449.991, 426.892, 477.654, 424.196, 444.481, 428.796, 415.956, 419.211, 454.996, 445.539, 439.895, 454.186, 447.853, 469.051, 447.424, 438.419, 471.532, 464.834, 440.887, 439.686, 417.669, 473.815, 
461.704, 463.45, 461.11, 440.732, 444.788, 434.232, 413.934, 455.844, 432.149, 429.629, 465.942, 462.925, 432.391, 368.572, 423.525, 403.759, 449.876, 404.027, 431.933, 361.558, 432.082, 451.287, 432.834, 448.469, 457.569, 444.403, 448.855, 439.845, 443.328, 440.285, 
446.511, 444.123, 436.602, 440.872, 442.507, 440.277, 409.69, 421.406, 417.116, 413.798, 451.969, 412.822, 418.665, 415.816, 415.517, 416.316, 431.452, 425.444, 413.809, 419.055, 413.553, 446.393, 428.767, 450.144, 449.811, 451.748, 442.991, 434.128, 433.802, 436.008, 
439.969, 438.224, 426.72, 434.478, 434.132, 431.716, 436.331, 442.092, 436.961, 433.587, 441.187, 441.885, 438.642, 440.927, 436.058, 440.899, 454.113, 443.452, 437.814, 443.809, 437.199, 437.559, 450.562, 440.478, 440.411, 440.955, 433.283, 425.403, 425.898, 430.023, 
437.816, 436.58, 436.792, 437.138, 437.905, 437.834, 442.441, 436.965, 436.267, 464.177, 437.465, 442.828, 437.89, 428.322, 445.404, 438.371, 438.613, 437.785, 435.892, 443.716, 441.17, 437.772, 437.888, 437.343, 437.167, 460.253, 437.032, 437.68, 437.857, 437.628, 
439.898, 439.28, 439.106, 440.375, 438.874, 434.523, 431.096, 443.063, 450.037, 448.826, 471.688, 429.667, 432.586, 445.411, 432.704, 426.309, 430.3, 434.196, 439.829, 425.113, 447.259, 469.993, 460.41, 440.546, 439.38, 439.402, 434.607, 439.693, 439.79, 439.179, 
436.6, 433.207, 432.062, 434.355, 432.853, 432.686, 474.71, 478.184, 446.09, 411.798, 464.869, 426.181, 429.202, 412.975, 393.418, 452.15, 451.879, 470.708, 422.738, 458.055, 464.875, 435.454, 462.85, 465.998, 432.196, 433.52, 447.839, 429.014, 433.529, 433.978, 
437.041, 441.793, 436.332, 445.983, 435.08, 437.994, 444.764, 459.924, 434.394, 452.15, 435.847, 444.145, 455.235, 443.074, 455.371, 454.117, 462.549, 459.071, 436.141, 438.911, 456.606, 436.749, 442.526, 430.486, 440.092, 438.123, 437.733, 439.463, 435.372, 441.778, 
371.927, 371.353, 372.145, 372.114, 397.54, 372.103, 388.56, 350.116, 369.584, 382.71, 371.469, 371.247, 385.996, 383.825, 397.331, 381.285, 407.388, 398.738, 347.261, 344.446, 402.474, 371.88, 401.128, 371.941, 372.798, 371.7, 371.785, 372.673, 372.224, 372.372, 
337.902, 338.019, 338.804, 338.9, 395.872, 338.466, 353.6, 341.694, 335.255, 348.57, 337.996, 334.694, 361.36, 349.953, 359.578, 341.892, 375.522, 374.289, 332.584, 334.085, 375.677, 338.412, 374.47, 338.473, 339.632, 337.436, 337.947, 339.239, 338.531, 339.038, 
211.09, 208.041, 208.998, 213.698, 208.535, 209.809, 219.809, 234.917, 211.466, 213.907, 205.565, 237.299, 275.34, 273.883, 265.243, 239.641, 225.542, 278.07, 218.486, 230.677, 294.418, 213.738, 297.983, 209.265, 209.37, 207.458, 212.504, 205.3, 212, 204.465, 
314.789, 314.438, 313.908, 319.828, 314.337, 315.092, 313.053, 349.48, 269.883, 301.947, 311.742, 328.734, 371.051, 354.896, 367.759, 336.89, 330.832, 365.208, 290.789, 335.121, 379.896, 317.914, 355.138, 315.644, 315.742, 311.448, 317.47, 312.368, 318.218, 310.129, 
403.366, 402.804, 392.289, 394.03, 362.774, 398.833, 366.819, 367.252, 362.37, 354.438, 452.731, 391.523, 366.496, 354.335, 349.503, 366.629, 372.862, 352.521, 362.994, 361.819, 360.943, 358.939, 354.82, 392.344, 402.219, 396.989, 409.767, 364.74, 393.683, 390.068, 
